date,week_start,channel,source,campaign,segment,stage,stage_order,stage_count,cost,revenue,channel_index,campaign_index,week_index
2026-06-15,2026-06-15,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Customer,6,3.0,0.0,4325.57,1,2,22
2026-06-21,2026-06-15,Email,EMAIL,Email Campaign 1,SMB,Visitor,1,886.0,222.06,0.0,2,1,22
2026-06-21,2026-06-15,Email,EMAIL,Email Campaign 1,SMB,Lead,2,160.0,0.0,0.0,2,1,22
2026-06-21,2026-06-15,Email,EMAIL,Email Campaign 1,SMB,MQL,3,90.0,0.0,0.0,2,1,22
2026-06-21,2026-06-15,Email,EMAIL,Email Campaign 1,SMB,SQL,4,47.0,0.0,0.0,2,1,22
2026-06-21,2026-06-15,Email,EMAIL,Email Campaign 1,SMB,Opportunity,5,18.0,0.0,0.0,2,1,22
2026-06-21,2026-06-15,Email,EMAIL,Email Campaign 1,SMB,Customer,6,3.0,0.0,4644.66,2,1,22
2026-06-20,2026-06-15,Email,EMAIL,Email Campaign 1,Enterprise,Visitor,1,1024.0,320.78,0.0,2,1,22
2026-06-20,2026-06-15,,EMAIL,Email Campaign 1,Enterprise,Lead,2,160.0,,0.0,2,1,22
2026-06-20,2026-06-15,Email,EMAIL,Email Campaign 1,Enterprise,MQL,3,95.0,0.0,0.0,2,1,22
2026-06-20,2026-06-15,Email,EMAIL,Email Campaign 1,Enterprise,SQL,4,43.0,0.0,0.0,2,1,22
2026-06-20,2026-06-15,Email,EMAIL,Email Campaign 1,Enterprise,Opportunity,5,25.0,0.0,0.0,2,1,22
2026-06-20,2026-06-15,Email,EMAIL,Email Campaign 1,Enterprise,Customer,6,9.0,0.0,14905.34,2,1,22
2026-06-17,2026-06-15,Email,Email,Email Campaign 2,SMB,Visitor,1,1098.0,318.66,0.0,2,2,22
2026-06-17,2026-06-15,Email,Email,Email Campaign 2,SMB,Lead,2,201.0,0.0,0.0,2,2,22
2026-06-17,2026-06-15,Email,Email,Email Campaign 2,SMB,MQL,3,130.0,0.0,0.0,2,2,22
2026-06-17,2026-06-15,Email,Email,Email Campaign 2,SMB,SQL,4,72.0,0.0,0.0,2,2,22
2026-06-17,2026-06-15,Email,Email,Email Campaign 2,SMB,Opportunity,5,31.0,0.0,0.0,2,2,22
2026-06-17,2026-06-15,Email,Email,Email Campaign 2,SMB,Customer,6,7.0,0.0,12803.0,2,2,22
2026-06-17,2026-06-15,Email,Email,Email Campaign 2,Enterprise,Visitor,1,1080.0,399.07,0.0,2,2,22
2026-06-17,2026-06-15,Email,Email,Email Campaign 2,Enterprise,lead,2,155.0,0.0,0.0,2,2,22
2026-06-17,2026-06-15,Email,Email,Email Campaign 2,Enterprise,MQL,3,92.0,0.0,0.0,2,2,22
2026-06-17,2026-06-15,Email,Email,Email Campaign 2,Enterprise,SQL,4,58.0,0.0,0.0,2,2,22
2026-06-17,2026-06-15,Email,Email,Email Campaign 2,Enterprise,Opportunity,5,24.0,0.0,0.0,2,2,22
2026-06-17,2026-06-15,Email,Email,Email Campaign 2,Enterprise,Customer,6,9.0,0.0,12359.91,2,2,22
2026-06-15,2026-06-15,Referral,Partner Referral,Referral Campaign 1,SMB,Visitor,1,578.0,88.42,0.0,3,1,22
2026-06-15,2026-06-15,Referral,Partner Referral,Referral Campaign 1,SMB,Lead,2,113.0,0.0,0.0,3,1,22
2026-06-15,2026-06-15,Referral,Partner Referral,Referral Campaign 1,SMB,MQL,3,86.0,0.0,0.0,3,1,22
2026-06-15,2026-06-15,Referral,Partner Referral,Referral Campaign 1,SMB,SQL,4,52.0,0.0,0.0,3,1,22
2026-06-15,2026-06-15,Referral,Partner Referral,Referral Campaign 1,SMB,Opportunity,5,25.0,0.0,0.0,3,1,22
2026-06-15,2026-06-15,Referral,Partner Referral,,SMB,Customer,6,7.0,0.0,13292.72,3,1,22
2026-06-17,2026-06-15,Referral,Referral,Referral Campaign 1,Enterprise,Visitor,1,722.0,128.81,0.0,3,1,22
2026-06-17,2026-06-15,Referral,Referral,Referral Campaign 1,Enterprise,Lead,2,142.0,0.0,0.0,3,1,22
2026-06-17,2026-06-15,Referral,Referral,Referral Campaign 1,Enterprise,MQL,3,84.0,0.0,0.0,3,1,22
2026-06-17,2026-06-15,Referral,Referral,Referral Campaign 1,Enterprise,SQL,4,42.0,0.0,0.0,3,1,22
2026-06-17,2026-06-15,Referral,Referral,Referral Campaign 1,Enterprise,Opportunity,5,20.0,0.0,0.0,3,1,22
2026-06-17,2026-06-15,Referral,Referral,Referral Campaign 1,Enterprise,Customer,6,9.0,0.0,14802.47,3,1,22
2026-06-15,2026-06-15,Referral,Referral,Referral Campaign 2,SMB,Visitor,1,710.0,134.07,0.0,3,2,22
2026-06-15,2026-06-15,Referral,Referral,Referral Campaign 2,SMB,Lead,2,175.0,0.0,0.0,3,2,22
2026-06-15,2026-06-15,Referral,Referral,Referral Campaign 2,SMB,MQL,3,120.0,0.0,0.0,3,2,22
2026-06-15,2026-06-15,Referral,Referral,Referral Campaign 2,SMB,SQL,4,71.0,0.0,0.0,3,2,22
2026-06-15,2026-06-15,Referral,Referral,Referral Campaign 2,SMB,Opportunity,5,35.0,0.0,0.0,3,2,22
2026-06-15,2026-06-15,Referral,Referral,Referral Campaign 2,SMB,Customer,6,13.0,0.0,25492.02,3,2,22
2026-06-21,2026-06-15,Referral,Referral,Referral Campaign 2,Enterprise,Visitor,1,971.0,139.52,0.0,3,2,22
2026-06-21,2026-06-15,Referral,Referral,Referral Campaign 2,Enterprise,Lead,2,196.0,0.0,0.0,3,2,22
2026-06-21,2026-06-15,Referral,Referral,Referral Campaign 2,Enterprise,MQL,3,129.0,0.0,0.0,3,2,22
2026-06-21,2026-06-15,Referral,Referral,Referral Campaign 2,Enterprise,SQL,4,72.0,0.0,0.0,3,2,22
2026-06-21,2026-06-15,Referral,Referral,Referral Campaign 2,Enterprise,Opportunity,5,39.0,0.0,0.0,3,2,22
2026-06-21,2026-06-15,Referral,Referral,Referral Campaign 2,Enterprise,Customer,6,13.0,0.0,23231.0,3,2,22
2026-06-16,2026-06-15,Paid Search,Paid Search,Paid Search Campaign 1,SMB,Visitor,1,1473.0,1718.02,0.0,4,1,22
2026-06-16,2026-06-15,Paid Search,Paid Search,Paid Search Campaign 1,SMB,Lead,2,239.0,0.0,0.0,4,1,22
2026-06-16,2026-06-15,Paid Search,Paid Search,Paid Search Campaign 1,SMB,MQL,3,105.0,0.0,0.0,4,1,22
2026-06-16,2026-06-15,Paid Search,Paid Search,Paid Search Campaign 1,SMB,SQL,4,46.0,0.0,0.0,4,1,22
2026-06-16,2026-06-15,Paid Search,Paid Search,Paid Search Campaign 1,SMB,Opportunity,5,15.0,0.0,0.0,4,1,22
2026-06-16,2026-06-15,Paid Search,Paid Search,Paid Search Campaign 1,SMB,Customer,6,2.0,0.0,2937.55,4,1,22
2026-06-16,2026-06-15,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Visitor,1,1239.0,1637.39,0.0,4,1,22
2026-06-16,2026-06-15,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Lead,2,194.0,0.0,0.0,4,1,22
2026-06-16,2026-06-15,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,MQL,3,90.0,0.0,0.0,4,1,22
2026-06-16,2026-06-15,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,SQL,4,41.0,0.0,0.0,4,1,22
2026-06-16,2026-06-15,Paid Search,Paid_Search,Paid Search Campaign 1,Enterprise,Opportunity,5,12.0,0.0,0.0,4,1,22
2026-06-16,2026-06-15,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Customer,6,3.0,0.0,4664.95,4,1,22
2026-06-16,2026-06-15,Paid Search,Search Ads,,SMB,Visitor,1,1823.0,2887.07,0.0,4,2,22
2026-06-16,2026-06-15,Paid Search,Search Ads,Paid Search Campaign 2,SMB,Lead,2,251.0,0.0,0.0,4,2,22
2026-06-16,2026-06-15,Paid Search,Search Ads,Paid Search Campaign 2,SMB,MQL,3,124.0,0.0,0.0,4,2,22
2026-06-16,2026-06-15,Paid Search,Search Ads,Paid Search Campaign 2,SMB,SQL,4,59.0,0.0,0.0,4,2,22
2026-06-16,2026-06-15,Paid Search,Search Ads,Paid Search Campaign 2,SMB,Opportunity,5,21.0,0.0,0.0,4,2,22
2026-06-16,2026-06-15,Paid Search,Search Ads,Paid Search Campaign 2,SMB,Customer,6,9.0,0.0,14153.32,4,2,22
2026-06-18,2026-06-15,Paid Search,Search_Ads,Paid Search Campaign 2,Enterprise,Visitor,1,1534.0,1878.86,0.0,4,2,22
2026-06-18,2026-06-15,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,Lead,2,224.0,0.0,0.0,4,2,22
2026-06-18,2026-06-15,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,MQL,3,136.0,0.0,0.0,4,2,22
2026-06-18,2026-06-15,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,SQL,4,67.0,0.0,0.0,4,2,22
2026-06-18,2026-06-15,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,Opportunity,5,26.0,0.0,0.0,4,2,22
2026-06-18,2026-06-15,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,Customer,6,8.0,0.0,12474.54,4,2,22
2026-06-27,2026-06-22,Organic,Organic Search,Organic Campaign 1,SMB,Visitor,1,1257.0,639.35,0.0,0,1,23
2026-06-27,2026-06-22,Organic,Organic Search,Organic Campaign 1,SMB,Lead,2,145.0,0.0,0.0,0,1,23
2026-06-27,2026-06-22,Organic,Organic Search,Organic Campaign 1,SMB,MQL,3,79.0,0.0,0.0,0,1,23
2026-06-27,2026-06-22,Organic,Organic Search,Organic Campaign 1,SMB,SQL,4,44.0,0.0,0.0,0,1,23
2026-06-27,2026-06-22,Organic,Organic Search,Organic Campaign 1,SMB,Opportunity,5,19.0,0.0,0.0,0,1,23
2026-06-27,2026-06-22,Organic,Organic Search,Organic Campaign 1,SMB,Customer,6,3.0,0.0,4396.37,0,1,23
2026-06-25,2026-06-22,Organic,Organic Search,Organic Campaign 1,Enterprise,Visitor,1,1041.0,531.0,0.0,0,1,23
2026-06-25,2026-06-22,Organic,Organic Search,Organic Campaign 1,Enterprise,Lead,2,95.0,0.0,0.0,0,1,23
2026-06-25,2026-06-22,Organic,Organic Search,Organic Campaign 1,Enterprise,MQL,3,51.0,0.0,,0,1,23
2026-06-25,2026-06-22,Organic,Organic Search,Organic Campaign 1,Enterprise,SQL,4,30.0,0.0,0.0,0,1,23
2026-06-25,2026-06-22,Organic,Organic Search,Organic Campaign 1,Enterprise,Opportunity,5,17.0,0.0,0.0,0,1,23
2026-06-25,2026-06-22,Organic,Organic Search,Organic Campaign 1,Enterprise,Customer,6,10.0,0.0,15152.4,0,1,23
2026-06-23,2026-06-22,Organic,Organic Search,Organic Campaign 2,SMB,Visitor,1,1433.0,750.97,0.0,0,2,23
2026-06-23,2026-06-22,Organic,Organic Search,Organic Campaign 2,SMB,Lead,2,145.0,0.0,0.0,0,2,23
2026-06-23,2026-06-22,Organic,Organic Search,Organic Campaign 2,SMB,MQL,3,75.0,0.0,0.0,0,2,23
2026-06-23,2026-06-22,Organic,Organic Search,Organic Campaign 2,SMB,SQL,4,30.0,0.0,0.0,0,2,23
2026-06-23,2026-06-22,Organic,Organic Search,Organic Campaign 2,SMB,opportunity,5,12.0,0.0,0.0,0,2,23
2026-06-23,2026-06-22,Organic,Organic Search,Organic Campaign 2,SMB,Customer,6,1.0,0.0,1161.39,0,2,23
2026-06-22,2026-06-22,Organic,Organic Search,Organic Campaign 2,Enterprise,Visitor,1,1170.0,600.9,0.0,0,2,23
2026-06-22,2026-06-22,,Organic Search,Organic Campaign 2,Enterprise,Lead,2,133.0,0.0,0.0,0,2,23
2026-06-22,2026-06-22,Organic,Organic Search,Organic Campaign 2,Enterprise,MQL,3,62.0,0.0,0.0,0,2,23
2026-06-22,2026-06-22,Organic,Organic Search,Organic Campaign 2,Enterprise,SQL,4,25.0,0.0,0.0,0,2,23
2026-06-22,2026-06-22,Organic,Organic Search,Organic Campaign 2,Enterprise,Opportunity,5,13.0,0.0,0.0,0,2,23
2026-06-22,2026-06-22,Organic,Organic Search,Organic Campaign 2,Enterprise,Customer,6,5.0,0.0,7294.34,0,2,23
2026-06-26,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 1,SMB,Visitor,1,2045.0,3393.46,0.0,1,1,23
2026-06-26,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 1,SMB,Lead,2,163.0,0.0,0.0,1,1,23
2026-06-26,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 1,SMB,MQL,3,67.0,0.0,0.0,1,1,23
2026-06-26,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 1,SMB,SQL,4,30.0,0.0,0.0,1,1,23
2026-06-26,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 1,SMB,Opportunity,5,11.0,0.0,0.0,1,1,23
2026-06-26,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 1,SMB,Customer,6,3.0,0.0,4083.41,1,1,23
2026-06-24,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 1,Enterprise,Visitor,1,1321.0,1969.25,0.0,1,1,23
2026-06-24,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 1,Enterprise,Lead,2,,0.0,0.0,1,1,23
2026-06-24,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 1,Enterprise,MQL,3,46.0,0.0,0.0,1,1,23
2026-06-24,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 1,Enterprise,SQL,4,22.0,0.0,0.0,1,1,23
2026-06-24,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 1,Enterprise,Opportunity,5,7.0,0.0,0.0,1,1,23
2026-06-24,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 1,Enterprise,Customer,6,1.0,0.0,1367.7,1,1,23
2026-06-24,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 2,SMB,Visitor,1,2645.0,5085.47,0.0,1,2,23
2026-06-24,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 2,SMB,lead,2,198.0,0.0,0.0,1,2,23
2026-06-24,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 2,SMB,MQL,3,72.0,0.0,0.0,1,2,23
2026-06-24,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 2,SMB,SQL,4,37.0,0.0,0.0,1,2,23
2026-06-24,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 2,SMB,Opportunity,5,13.0,0.0,0.0,1,2,23
2026-06-24,2026-06-22,Paid Social,Paid Social,Paid Social Campaign 2,SMB,Customer,6,1.0,0.0,1261.9,1,2,23
2026-06-26,2026-06-22,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Visitor,1,1708.0,3364.47,0.0,1,2,23
2026-06-26,2026-06-22,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Lead,2,141.0,0.0,0.0,1,2,23
2026-06-26,2026-06-22,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,MQL,3,56.0,0.0,0.0,1,2,23
2026-06-26,2026-06-22,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,SQL,4,26.0,0.0,0.0,1,2,23
2026-06-26,2026-06-22,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Opportunity,5,9.0,0.0,0.0,1,2,23
2026-06-26,2026-06-22,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Customer,6,2.0,0.0,2398.94,1,2,23
2026-06-22,2026-06-22,Email,e-mail,Email Campaign 1,SMB,Visitor,1,938.0,343.47,0.0,2,1,23
2026-06-22,2026-06-22,Email,e-mail,Email Campaign 1,SMB,Lead,2,146.0,0.0,0.0,2,1,23
2026-06-22,2026-06-22,Email,e-mail,Email Campaign 1,SMB,MQL,3,83.0,0.0,0.0,2,1,23
2026-06-22,2026-06-22,Email,e-mail,Email Campaign 1,SMB,SQL,4,45.0,0.0,0.0,2,1,23
2026-06-22,2026-06-22,Email,e-mail,Email Campaign 1,SMB,Opportunity,5,21.0,0.0,0.0,2,1,23
2026-06-22,2026-06-22,Email,e-mail,Email Campaign 1,SMB,Customer,6,6.0,0.0,9151.98,2,1,23
2026-06-28,2026-06-22,Email,Email,Email Campaign 1,Enterprise,Visitor,1,1016.0,301.19,0.0,2,1,23
2026-06-28,2026-06-22,Email,Email,Email Campaign 1,Enterprise,Lead,2,134.0,0.0,0.0,2,1,23
2026-06-28,2026-06-22,Email,Email,Email Campaign 1,Enterprise,MQL,3,74.0,0.0,0.0,2,1,23
2026-06-28,2026-06-22,Email,Email,Email Campaign 1,Enterprise,SQL,4,40.0,0.0,0.0,2,1,23
2026-06-28,2026-06-22,Email,Email,Email Campaign 1,Enterprise,Opportunity,5,20.0,0.0,0.0,2,1,23
2026-06-28,2026-06-22,Email,Email,Email Campaign 1,Enterprise,Customer,6,7.0,0.0,10937.99,2,1,23
2026-06-22,2026-06-22,Email,e-mail,Email Campaign 2,SMB,Visitor,1,1089.0,370.14,0.0,2,2,23
2026-06-22,2026-06-22,Email,e-mail,Email Campaign 2,SMB,Lead,2,164.0,0.0,0.0,2,2,23
2026-06-22,2026-06-22,Email,e-mail,Email Campaign 2,SMB,MQL,3,97.0,0.0,0.0,2,2,23
2026-06-22,2026-06-22,Email,e-mail,Email Campaign 2,SMB,SQL,4,52.0,0.0,0.0,2,2,23
2026-06-22,2026-06-22,Email,e-mail,Email Campaign 2,SMB,Opportunity,5,21.0,0.0,0.0,2,2,23
2026-06-22,2026-06-22,,e-mail,Email Campaign 2,SMB,Customer,6,8.0,0.0,12770.34,2,2,23
2026-06-28,2026-06-22,Email,EMAIL,Email Campaign 2,Enterprise,Visitor,1,1146.0,435.73,0.0,2,2,23
2026-06-28,2026-06-22,Email,EMAIL,Email Campaign 2,Enterprise,Lead,2,202.0,0.0,0.0,2,2,23
2026-06-28,2026-06-22,Email,EMAIL,Email Campaign 2,Enterprise,MQL,3,134.0,0.0,0.0,2,2,23
2026-06-28,2026-06-22,Email,EMAIL,Email Campaign 2,Enterprise,SQL,4,77.0,0.0,0.0,2,2,23
2026-06-28,2026-06-22,Email,EMAIL,Email Campaign 2,Enterprise,Opportunity,5,38.0,0.0,0.0,2,2,23
2026-06-28,2026-06-22,Email,EMAIL,Email Campaign 2,Enterprise,Customer,6,14.0,0.0,18954.9,2,2,23
2026-06-26,2026-06-22,Referral,partner,Referral Campaign 1,SMB,Visitor,1,593.0,118.8,0.0,3,1,23
2026-06-26,2026-06-22,Referral,partner,Referral Campaign 1,SMB,Lead,2,119.0,0.0,0.0,3,1,23
2026-06-26,2026-06-22,Referral,partner,Referral Campaign 1,SMB,MQL,3,75.0,0.0,0.0,3,1,23
2026-06-26,2026-06-22,Referral,partner,Referral Campaign 1,SMB,SQL,4,41.0,0.0,0.0,3,1,23
2026-06-26,2026-06-22,Referral,partner,Referral Campaign 1,SMB,Opportunity,5,26.0,0.0,0.0,3,1,23
2026-06-26,2026-06-22,Referral,partner,Referral Campaign 1,SMB,Customer,6,7.0,0.0,12801.24,3,1,23
2026-06-28,2026-06-22,Referral,Partner Referral,Referral Campaign 1,Enterprise,Visitor,1,756.0,140.27,0.0,3,1,23
2026-06-28,2026-06-22,Referral,Partner Referral,Referral Campaign 1,Enterprise,Lead,2,169.0,0.0,0.0,3,1,23
2026-06-28,2026-06-22,Referral,Partner Referral,Referral Campaign 1,Enterprise,MQL,3,106.0,0.0,0.0,3,1,23
2026-06-28,2026-06-22,Referral,Partner Referral,Referral Campaign 1,Enterprise,SQL,4,,0.0,0.0,3,1,23
2026-06-28,2026-06-22,Referral,Partner Referral,Referral Campaign 1,Enterprise,Opportunity,5,34.0,0.0,0.0,3,1,23
2026-06-28,2026-06-22,Referral,Partner Referral,Referral Campaign 1,Enterprise,Customer,6,10.0,0.0,17881.18,3,1,23
2026-06-28,2026-06-22,Referral,Referral,Referral Campaign 2,SMB,Visitor,1,736.0,117.48,0.0,3,2,23
2026-06-28,2026-06-22,Referral,Referral,Referral Campaign 2,SMB,Lead,2,161.0,0.0,0.0,3,2,23
2026-06-28,2026-06-22,Referral,Referral,Referral Campaign 2,SMB,MQL,3,86.0,0.0,0.0,3,2,23
2026-06-28,2026-06-22,Referral,Referral,Referral Campaign 2,SMB,SQL,4,35.0,0.0,0.0,3,2,23
2026-06-28,2026-06-22,Referral,Referral,Referral Campaign 2,SMB,Opportunity,5,20.0,0.0,0.0,3,2,23
2026-06-28,2026-06-22,Referral,Referral,Referral Campaign 2,SMB,customer,6,5.0,0.0,8537.16,3,2,23
2026-06-22,2026-06-22,Referral,Referral,Referral Campaign 2,Enterprise,Visitor,1,1047.0,178.5,0.0,3,2,23
2026-06-22,2026-06-22,Referral,Referral,Referral Campaign 2,Enterprise,Lead,2,241.0,0.0,0.0,3,2,23
2026-06-22,2026-06-22,Referral,Referral,Referral Campaign 2,Enterprise,MQL,3,147.0,0.0,0.0,3,2,23
2026-06-22,2026-06-22,Referral,Referral,Referral Campaign 2,Enterprise,SQL,4,82.0,0.0,0.0,3,2,23
2026-06-22,2026-06-22,Referral,Referral,Referral Campaign 2,Enterprise,Opportunity,5,41.0,0.0,0.0,3,2,23
2026-06-22,2026-06-22,Referral,Referral,Referral Campaign 2,Enterprise,Customer,6,14.0,0.0,24014.16,3,2,23
2026-06-22,2026-06-22,Paid Search,ppc,Paid Search Campaign 1,SMB,Visitor,1,1427.0,1770.7,0.0,4,1,23
2026-06-22,2026-06-22,Paid Search,ppc,Paid Search Campaign 1,SMB,Lead,2,172.0,0.0,0.0,4,1,23
2026-06-22,2026-06-22,Paid Search,ppc,Paid Search Campaign 1,SMB,MQL,3,79.0,0.0,0.0,4,1,23
2026-06-22,2026-06-22,Paid Search,ppc,Paid Search Campaign 1,SMB,SQL,4,40.0,0.0,0.0,4,1,23
2026-06-22,2026-06-22,Paid Search,ppc,Paid Search Campaign 1,SMB,Opportunity,5,15.0,0.0,0.0,4,1,23
2026-06-22,2026-06-22,Paid Search,ppc,Paid Search Campaign 1,SMB,Customer,6,2.0,0.0,3887.73,4,1,23
2026-06-27,2026-06-22,Paid Search,Search Ads,Paid Search Campaign 1,Enterprise,Visitor,1,1289.0,1709.38,0.0,4,1,23
2026-06-27,2026-06-22,Paid Search,Search Ads,Paid Search Campaign 1,Enterprise,Lead,2,190.0,0.0,0.0,4,1,23
2026-06-27,2026-06-22,Paid Search,Search Ads,Paid Search Campaign 1,Enterprise,MQL,3,105.0,,0.0,4,1,23
2026-06-27,2026-06-22,Paid Search,Search Ads,Paid Search Campaign 1,Enterprise,SQL,4,39.0,0.0,0.0,4,1,23
2026-06-27,2026-06-22,Paid Search,Search Ads,Paid Search Campaign 1,Enterprise,Opportunity,5,16.0,0.0,0.0,4,1,23
2026-06-27,2026-06-22,Paid Search,Search Ads,Paid Search Campaign 1,Enterprise,Customer,6,4.0,0.0,6521.6,4,1,23
2026-06-23,2026-06-22,Paid Search,Paid Search,Paid Search Campaign 2,SMB,Visitor,1,1894.0,2295.32,0.0,4,2,23
2026-06-23,2026-06-22,Paid Search,Paid Search,Paid Search Campaign 2,SMB,Lead,2,286.0,0.0,0.0,4,2,23
2026-06-23,2026-06-22,Paid Search,Paid Search,Paid Search Campaign 2,SMB,MQL,3,158.0,0.0,0.0,4,2,23
2026-06-23,2026-06-22,Paid Search,Paid Search,Paid Search Campaign 2,SMB,SQL,4,66.0,0.0,0.0,4,2,23
2026-06-23,2026-06-22,Paid Search,Paid Search,Paid Search Campaign 2,SMB,Opportunity,5,14.0,0.0,0.0,4,2,23
2026-06-23,2026-06-22,Paid Search,Paid Search,Paid Search Campaign 2,SMB,Customer,6,1.0,0.0,1632.61,4,2,23
2026-06-25,2026-06-22,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Visitor,1,1616.0,1904.45,0.0,4,2,23
2026-06-25,2026-06-22,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Lead,2,206.0,0.0,0.0,4,2,23
2026-06-25,2026-06-22,Paid Search,ppc,Paid Search Campaign 2,Enterprise,MQL,3,115.0,0.0,0.0,4,2,23
2026-06-25,2026-06-22,Paid Search,ppc,Paid Search Campaign 2,Enterprise,SQL,4,51.0,0.0,0.0,4,2,23
2026-06-25,2026-06-22,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Opportunity,5,22.0,0.0,0.0,4,2,23
2026-06-25,2026-06-22,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Customer,6,3.0,0.0,5408.15,4,2,23
2026-07-05,2026-06-29,Organic,Organic Search,Organic Campaign 1,SMB,Visitor,1,1303.0,791.57,0.0,0,1,24
2026-07-05,2026-06-29,Organic,Organic Search,Organic Campaign 1,SMB,Lead,2,145.0,0.0,0.0,0,1,24
2026-07-05,2026-06-29,Organic,Organic_Search,Organic Campaign 1,SMB,MQL,3,72.0,0.0,0.0,0,1,24
2026-07-05,2026-06-29,Organic,Organic Search,Organic Campaign 1,SMB,SQL,4,32.0,0.0,0.0,0,1,24
2026-07-05,2026-06-29,Organic,Organic Search,Organic Campaign 1,SMB,Opportunity,5,8.0,0.0,0.0,0,1,24
2026-07-05,2026-06-29,Organic,Organic Search,Organic Campaign 1,SMB,Customer,6,3.0,0.0,4422.84,0,1,24
2026-06-30,2026-06-29,Organic,Organic Search,Organic Campaign 1,Enterprise,Visitor,1,1075.0,523.43,0.0,0,1,24
2026-06-30,2026-06-29,Organic,Organic Search,,Enterprise,Lead,2,119.0,0.0,0.0,0,1,24
2026-06-30,2026-06-29,Organic,Organic Search,Organic Campaign 1,Enterprise,MQL,3,77.0,0.0,0.0,0,1,24
2026-06-30,2026-06-29,Organic,Organic Search,Organic Campaign 1,Enterprise,SQL,4,35.0,0.0,0.0,0,1,24
2026-06-30,2026-06-29,Organic,Organic Search,Organic Campaign 1,Enterprise,Opportunity,5,7.0,0.0,0.0,0,1,24
2026-06-30,2026-06-29,Organic,Organic Search,Organic Campaign 1,Enterprise,Customer,6,3.0,0.0,4972.08,0,1,24
2026-07-05,2026-06-29,Organic,organic,Organic Campaign 2,SMB,Visitor,1,1524.0,835.34,0.0,0,2,24
2026-07-05,2026-06-29,Organic,organic,Organic Campaign 2,SMB,Lead,2,163.0,0.0,0.0,0,2,24
2026-07-05,2026-06-29,Organic,organic,Organic Campaign 2,SMB,MQL,3,84.0,0.0,0.0,0,2,24
2026-07-05,2026-06-29,Organic,organic,Organic Campaign 2,SMB,SQL,4,33.0,0.0,0.0,0,2,24
2026-07-05,2026-06-29,Organic,organic,Organic Campaign 2,SMB,Opportunity,5,11.0,0.0,0.0,0,2,24
2026-07-05,2026-06-29,Organic,organic,,SMB,Customer,6,2.0,0.0,2836.41,0,2,24
2026-07-04,2026-06-29,Organic,Organic Search,Organic Campaign 2,Enterprise,Visitor,1,1225.0,564.83,0.0,0,2,24
2026-07-04,2026-06-29,Organic,Organic Search,Organic Campaign 2,Enterprise,Lead,2,138.0,0.0,0.0,0,2,24
2026-07-04,2026-06-29,Organic,Organic Search,Organic Campaign 2,Enterprise,MQL,3,80.0,0.0,0.0,0,2,24
2026-07-04,2026-06-29,Organic,Organic Search,Organic Campaign 2,Enterprise,sql,4,31.0,0.0,0.0,0,2,24
2026-07-04,2026-06-29,Organic,Organic Search,Organic Campaign 2,Enterprise,Opportunity,5,19.0,0.0,0.0,0,2,24
2026-07-04,2026-06-29,Organic,Organic Search,Organic Campaign 2,Enterprise,Customer,6,5.0,0.0,6471.43,0,2,24
2026-07-03,2026-06-29,Paid Social,Paid Social,Paid Social Campaign 1,SMB,Visitor,1,2028.0,3577.68,0.0,1,1,24
