date,week_start,channel,source,campaign,segment,stage,stage_order,stage_count,cost,revenue,channel_index,campaign_index,week_index
2026-05-29,2026-05-25,Paid Search,Search Ads,Paid Search Campaign 2,Smb,Visitor,1,1728,2286.61,0.0,4,2,19
2026-05-29,2026-05-25,Paid Search,Search Ads,Paid Search Campaign 2,Smb,Lead,2,227,0.0,0.0,4,2,19
2026-05-29,2026-05-25,Paid Search,Search Ads,Paid Search Campaign 2,Smb,MQL,3,109,0.0,0.0,4,2,19
2026-05-29,2026-05-25,Paid Search,Search Ads,Paid Search Campaign 2,Smb,SQL,4,47,0.0,0.0,4,2,19
2026-05-29,2026-05-25,Paid Search,Search_Ads,Paid Search Campaign 2,Smb,Opportunity,5,17,0.0,0.0,4,2,19
2026-05-29,2026-05-25,Paid Search,Search Ads,Paid Search Campaign 2,Smb,Customer,6,3,0.0,4256.26,4,2,19
2026-05-29,2026-05-25,Referral,partner,Referral Campaign 2,Enterprise,Visitor,1,949,186.94,0.0,3,2,19
2026-05-29,2026-05-25,Referral,partner,Referral Campaign 2,Enterprise,Lead,2,230,0.0,0.0,3,2,19
2026-05-29,2026-05-25,Referral,partner,Referral Campaign 2,Enterprise,MQL,3,137,0.0,0.0,3,2,19
2026-05-29,2026-05-25,Referral,partner,Referral Campaign 2,Enterprise,SQL,4,71,0.0,0.0,3,2,19
2026-05-29,2026-05-25,Referral,partner,Referral Campaign 2,Enterprise,Opportunity,5,32,0.0,0.0,3,2,19
2026-05-29,2026-05-25,Referral,partner,Referral Campaign 2,Enterprise,Customer,6,9,0.0,15400.4,3,2,19
2026-05-29,2026-05-25,Referral,Partner Referral,Referral Campaign 2,Smb,Visitor,1,710,125.7,0.0,3,2,19
2026-05-29,2026-05-25,Referral,Partner Referral,Referral Campaign 2,Smb,Lead,2,0,0.0,0.0,3,2,19
2026-05-29,2026-05-25,Referral,Partner Referral,Referral Campaign 2,Smb,MQL,3,90,0.0,0.0,3,2,19
2026-05-29,2026-05-25,Referral,Partner Referral,Referral Campaign 2,Smb,SQL,4,55,0.0,0.0,3,2,19
2026-05-29,2026-05-25,Referral,Partner Referral,Referral Campaign 2,Smb,Opportunity,5,29,0.0,0.0,3,2,19
2026-05-29,2026-05-25,Referral,Partner Referral,Referral Campaign 2,Smb,Customer,6,10,0.0,16872.86,3,2,19
2026-05-31,2026-05-25,Organic,Organic Search,Organic Campaign 2,Smb,Visitor,1,1464,798.15,0.0,0,2,19
2026-05-31,2026-05-25,Organic,Organic Search,Organic Campaign 2,Smb,Lead,2,175,0.0,0.0,0,2,19
2026-05-31,2026-05-25,Organic,Organic Search,Organic Campaign 2,Smb,MQL,3,89,0.0,0.0,0,2,19
2026-05-31,2026-05-25,Organic,Organic Search,Organic Campaign 2,Smb,SQL,4,53,0.0,0.0,0,2,19
2026-05-31,2026-05-25,Organic,Organic Search,Organic Campaign 2,Smb,Opportunity,5,14,0.0,0.0,0,2,19
2026-05-31,2026-05-25,Organic,Organic Search,Organic Campaign 2,Smb,Customer,6,5,0.0,7762.4,0,2,19
2026-05-31,2026-05-25,Paid Social,Social Ads,Paid Social Campaign 1,Smb,Visitor,1,1971,2616.91,0.0,1,1,19
2026-05-31,2026-05-25,Paid Social,Social Ads,Paid Social Campaign 1,Smb,Lead,2,164,0.0,0.0,1,1,19
2026-05-31,2026-05-25,Paid Social,Social Ads,Paid Social Campaign 1,Smb,MQL,3,69,0.0,0.0,1,1,19
2026-05-31,2026-05-25,Paid Social,Social Ads,Paid Social Campaign 1,Smb,SQL,4,28,0.0,0.0,1,1,19
2026-05-31,2026-05-25,Paid Social,Social Ads,Paid Social Campaign 1,Smb,Opportunity,5,10,0.0,0.0,1,1,19
2026-05-31,2026-05-25,Paid Social,Social_Ads,Paid Social Campaign 1,Smb,Customer,6,2,0.0,2498.01,1,1,19
2026-05-31,2026-05-25,Referral,Referral,Referral Campaign 1,Smb,Visitor,1,562,98.29,0.0,3,1,19
2026-05-31,2026-05-25,Referral,Referral,Referral Campaign 1,Smb,Lead,2,99,0.0,0.0,3,1,19
2026-05-31,2026-05-25,Referral,Referral,Referral Campaign 1,Smb,MQL,3,65,0.0,0.0,3,1,19
2026-05-31,2026-05-25,Referral,Referral,Referral Campaign 1,Smb,SQL,4,42,0.0,0.0,3,1,19
2026-05-31,2026-05-25,Referral,Referral,Referral Campaign 1,Smb,Opportunity,5,21,0.0,0.0,3,1,19
2026-05-31,2026-05-25,Referral,Referral,Referral Campaign 1,Smb,Customer,6,5,0.0,9773.46,3,1,19
2026-06-02,2026-06-01,Paid Search,Search Ads,Paid Search Campaign 1,Smb,Visitor,1,1429,1739.53,0.0,4,1,20
2026-06-02,2026-06-01,Paid Search,Search Ads,Paid Search Campaign 1,Smb,Lead,2,197,0.0,0.0,4,1,20
2026-06-02,2026-06-01,Paid Search,Search Ads,Paid Search Campaign 1,Smb,MQL,3,89,0.0,0.0,4,1,20
2026-06-02,2026-06-01,Paid Search,Search Ads,Paid Search Campaign 1,Smb,SQL,4,31,0.0,0.0,4,1,20
2026-06-02,2026-06-01,Paid Search,Search Ads,Paid Search Campaign 1,Smb,Opportunity,5,11,0.0,0.0,4,1,20
2026-06-02,2026-06-01,Paid Search,Search Ads,Paid Search Campaign 1,Smb,Customer,6,1,0.0,1704.11,4,1,20
2026-06-03,2026-06-01,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Visitor,1,1465,1968.21,0.0,4,2,20
2026-06-03,2026-06-01,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Lead,2,191,0.0,0.0,4,2,20
2026-06-03,2026-06-01,Paid Search,ppc,Paid Search Campaign 2,Enterprise,MQL,3,96,0.0,0.0,4,2,20
2026-06-03,2026-06-01,Paid Search,ppc,Paid Search Campaign 2,Enterprise,SQL,4,45,0.0,0.0,4,2,20
2026-06-03,2026-06-01,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Opportunity,5,16,0.0,0.0,4,2,20
2026-06-03,2026-06-01,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Customer,6,2,0.0,3163.7,4,2,20
2026-06-03,2026-06-01,Paid Social,Paid Social,Paid Social Campaign 1,Enterprise,Visitor,1,1276,2527.82,0.0,1,1,20
2026-06-03,2026-06-01,Paid Social,Paid Social,Paid Social Campaign 1,Enterprise,Lead,2,88,0.0,0.0,1,1,20
2026-06-03,2026-06-01,Paid Social,Paid Social,Paid Social Campaign 1,Enterprise,MQL,3,36,0.0,0.0,1,1,20
2026-06-03,2026-06-01,Paid Social,Paid Social,Paid Social Campaign 1,Enterprise,SQL,4,17,0.0,0.0,1,1,20
2026-06-03,2026-06-01,Paid Social,Paid Social,Paid Social Campaign 1,Enterprise,Opportunity,5,9,0.0,0.0,1,1,20
2026-06-03,2026-06-01,Paid Social,Paid Social,Paid Social Campaign 1,Enterprise,Customer,6,1,0.0,1204.38,1,1,20
2026-06-03,2026-06-01,Paid Social,paid_social,Paid Social Campaign 1,Smb,Visitor,1,1950,3359.25,0.0,1,1,20
2026-06-03,2026-06-01,Paid Social,paid_social,Paid Social Campaign 1,Smb,Lead,2,171,0.0,0.0,1,1,20
2026-06-03,2026-06-01,Paid Social,paid_social,Paid Social Campaign 1,Smb,MQL,3,68,0.0,0.0,1,1,20
2026-06-03,2026-06-01,Paid Social,paid_social,Paid Social Campaign 1,Smb,SQL,4,30,0.0,0.0,1,1,20
2026-06-03,2026-06-01,Paid Social,paid_social,Paid Social Campaign 1,Smb,Opportunity,5,11,0.0,0.0,1,1,20
2026-06-03,2026-06-01,Paid Social,paid_social,Paid Social Campaign 1,Smb,Customer,6,4,0.0,5187.42,1,1,20
2026-06-03,2026-06-01,Paid Social,paid_social,Paid Social Campaign 2,Smb,Visitor,1,2419,3861.37,0.0,1,2,20
2026-06-03,2026-06-01,Paid Social,paid_social,Paid Social Campaign 2,Smb,Lead,2,211,0.0,0.0,1,2,20
2026-06-03,2026-06-01,Paid Social,paid_social,Paid Social Campaign 2,Smb,MQL,3,88,0.0,0.0,1,2,20
2026-06-03,2026-06-01,Paid Social,paid_social,Paid Social Campaign 2,Smb,SQL,4,41,0.0,0.0,1,2,20
2026-06-03,2026-06-01,Paid Social,paid_social,Paid Social Campaign 2,Smb,Opportunity,5,12,0.0,0.0,1,2,20
2026-06-03,2026-06-01,Paid Social,paid_social,Paid Social Campaign 2,Smb,Customer,6,4,0.0,4951.46,1,2,20
2026-06-04,2026-06-01,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Visitor,1,1233,1728.56,0.0,4,1,20
2026-06-04,2026-06-01,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Lead,2,198,0.0,0.0,4,1,20
2026-06-04,2026-06-01,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,MQL,3,92,0.0,0.0,4,1,20
2026-06-04,2026-06-01,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,SQL,4,43,0.0,0.0,4,1,20
2026-06-04,2026-06-01,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Opportunity,5,16,0.0,0.0,4,1,20
2026-06-04,2026-06-01,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Customer,6,4,0.0,5227.73,4,1,20
2026-06-04,2026-06-01,Referral,partner,Referral Campaign 2,Smb,Visitor,1,724,122.68,0.0,3,2,20
2026-06-04,2026-06-01,Referral,partner,Referral Campaign 2,Smb,Lead,2,159,0.0,0.0,3,2,20
2026-06-04,2026-06-01,Referral,partner,Referral Campaign 2,Smb,MQL,3,108,0.0,0.0,3,2,20
2026-06-04,2026-06-01,Referral,partner,Referral Campaign 2,Smb,SQL,4,57,0.0,0.0,3,2,20
2026-06-04,2026-06-01,Referral,partner,Referral Campaign 2,Smb,Opportunity,5,30,0.0,0.0,3,2,20
2026-06-04,2026-06-01,Referral,partner,Referral Campaign 2,Smb,Customer,6,13,0.0,21083.97,3,2,20
2026-06-05,2026-06-01,Email,e-mail,Email Campaign 1,Enterprise,Visitor,1,943,340.2,0.0,2,1,20
2026-06-05,2026-06-01,Email,e-mail,Email Campaign 1,Enterprise,Lead,2,178,0.0,0.0,2,1,20
2026-06-05,2026-06-01,Email,e-mail,Email Campaign 1,Enterprise,MQL,3,93,0.0,0.0,2,1,20
2026-06-05,2026-06-01,Email,e-mail,Email Campaign 1,Enterprise,SQL,4,46,0.0,0.0,2,1,20
2026-06-05,2026-06-01,Email,e-mail,Email Campaign 1,Enterprise,Opportunity,5,22,0.0,0.0,2,1,20
2026-06-05,2026-06-01,Email,e-mail,Email Campaign 1,Enterprise,Customer,6,5,0.0,8060.58,2,1,20
2026-06-05,2026-06-01,Email,e-mail,Email Campaign 1,Smb,Visitor,1,893,314.97,0.0,2,1,20
2026-06-05,2026-06-01,Email,e-mail,Email Campaign 1,Smb,Lead,2,150,0.0,0.0,2,1,20
2026-06-05,2026-06-01,Email,e-mail,Email Campaign 1,Smb,MQL,3,96,0.0,0.0,2,1,20
2026-06-05,2026-06-01,Email,e-mail,Email Campaign 1,Smb,SQL,4,48,0.0,0.0,2,1,20
2026-06-05,2026-06-01,Email,e-mail,Email Campaign 1,Smb,Opportunity,5,21,0.0,0.0,2,1,20
2026-06-05,2026-06-01,Email,e-mail,Email Campaign 1,Smb,Customer,6,5,0.0,6857.73,2,1,20
2026-06-05,2026-06-01,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Visitor,1,1648,2506.17,0.0,1,2,20
2026-06-05,2026-06-01,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Lead,2,148,0.0,0.0,1,2,20
2026-06-05,2026-06-01,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,MQL,3,64,0.0,0.0,1,2,20
2026-06-05,2026-06-01,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,SQL,4,30,0.0,0.0,1,2,20
2026-06-05,2026-06-01,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Opportunity,5,7,0.0,0.0,1,2,20
2026-06-05,2026-06-01,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Customer,6,3,0.0,4250.29,1,2,20
2026-06-05,2026-06-01,Referral,Partner Referral,Referral Campaign 1,Smb,Visitor,1,553,101.25,0.0,3,1,20
2026-06-05,2026-06-01,Referral,Partner Referral,Referral Campaign 1,Smb,Lead,2,103,0.0,0.0,3,1,20
2026-06-05,2026-06-01,Referral,Partner Referral,Referral Campaign 1,Smb,MQL,3,62,0.0,0.0,3,1,20
2026-06-05,2026-06-01,Referral,Partner Referral,Referral Campaign 1,Smb,SQL,4,35,0.0,0.0,3,1,20
2026-06-05,2026-06-01,Referral,Partner Referral,Referral Campaign 1,Smb,Opportunity,5,15,0.0,0.0,3,1,20
2026-06-05,2026-06-01,Referral,Partner Referral,Referral Campaign 1,Smb,Customer,6,8,0.0,14590.02,3,1,20
2026-06-05,2026-06-01,Referral,partner,Referral Campaign 2,Enterprise,Visitor,1,939,145.67,0.0,3,2,20
2026-06-05,2026-06-01,Referral,partner,Referral Campaign 2,Enterprise,Lead,2,203,0.0,0.0,3,2,20
2026-06-05,2026-06-01,Referral,partner,Referral Campaign 2,Enterprise,MQL,3,124,0.0,0.0,3,2,20
2026-06-05,2026-06-01,Referral,partner,Referral Campaign 2,Enterprise,SQL,4,76,0.0,0.0,3,2,20
2026-06-05,2026-06-01,Referral,partner,Referral Campaign 2,Enterprise,Opportunity,5,38,0.0,0.0,3,2,20
2026-06-05,2026-06-01,Referral,partner,Referral Campaign 2,Enterprise,Customer,6,15,0.0,28923.56,3,2,20
2026-06-06,2026-06-01,Email,e-mail,Email Campaign 2,Smb,Visitor,1,993,325.81,0.0,2,2,20
2026-06-06,2026-06-01,Email,e-mail,Email Campaign 2,Smb,Lead,2,195,0.0,0.0,2,2,20
2026-06-06,2026-06-01,Email,e-mail,Email Campaign 2,Smb,MQL,3,104,0.0,0.0,2,2,20
2026-06-06,2026-06-01,Email,e-mail,Email Campaign 2,Smb,SQL,4,60,0.0,0.0,2,2,20
2026-06-06,2026-06-01,Email,e-mail,Email Campaign 2,Smb,Opportunity,5,34,0.0,0.0,2,2,20
2026-06-06,2026-06-01,Email,e-mail,Email Campaign 2,Smb,Customer,6,9,0.0,12370.56,2,2,20
2026-06-06,2026-06-01,Organic,Organic Search,Organic Campaign 2,Enterprise,Visitor,1,1122,648.17,0.0,0,2,20
2026-06-06,2026-06-01,Organic,Organic Search,Organic Campaign 2,Enterprise,Lead,2,137,0.0,0.0,0,2,20
2026-06-06,2026-06-01,Organic,Organic Search,Organic Campaign 2,Enterprise,MQL,3,79,0.0,0.0,0,2,20
2026-06-06,2026-06-01,Organic,Organic Search,Organic Campaign 2,Enterprise,SQL,4,37,0.0,0.0,0,2,20
2026-06-06,2026-06-01,Organic,Organic Search,Organic Campaign 2,Enterprise,Opportunity,5,17,0.0,0.0,0,2,20
2026-06-06,2026-06-01,Organic,Organic Search,Organic Campaign 2,Enterprise,Customer,6,4,0.0,6297.31,0,2,20
2026-06-06,2026-06-01,Referral,Partner Referral,Referral Campaign 1,Enterprise,Visitor,1,761,133.52,0.0,3,1,20
2026-06-06,2026-06-01,Referral,Partner Referral,Referral Campaign 1,Enterprise,Lead,2,120,0.0,0.0,3,1,20
2026-06-06,2026-06-01,Referral,Partner Referral,Referral Campaign 1,Enterprise,SQL,4,42,0.0,0.0,3,1,20
2026-06-06,2026-06-01,Referral,Partner Referral,Referral Campaign 1,Enterprise,Opportunity,5,20,0.0,0.0,3,1,20
2026-06-06,2026-06-01,Referral,Partner Referral,Referral Campaign 1,Enterprise,Customer,6,4,0.0,7283.39,3,1,20
2026-06-06,2026-06-01,Referral,Partner Referral,Unknown Campaign,Enterprise,MQL,3,82,0.0,0.0,3,1,20
2026-06-07,2026-06-01,Email,Email,Email Campaign 2,Enterprise,Visitor,1,1136,314.18,0.0,2,2,20
2026-06-07,2026-06-01,Email,Email,Email Campaign 2,Enterprise,Lead,2,189,0.0,0.0,2,2,20
2026-06-07,2026-06-01,Email,Email,Email Campaign 2,Enterprise,MQL,3,124,0.0,0.0,2,2,20
2026-06-07,2026-06-01,Email,Email,Email Campaign 2,Enterprise,SQL,4,67,0.0,0.0,2,2,20
2026-06-07,2026-06-01,Email,Email,Email Campaign 2,Enterprise,Opportunity,5,34,0.0,0.0,2,2,20
2026-06-07,2026-06-01,Email,Email,Email Campaign 2,Enterprise,Customer,6,10,0.0,16237.26,2,2,20
2026-06-07,2026-06-01,Organic,Organic Search,Organic Campaign 1,Enterprise,Visitor,1,883,461.2,0.0,0,1,20
2026-06-07,2026-06-01,Organic,Organic Search,Organic Campaign 1,Enterprise,Lead,2,73,0.0,0.0,0,1,20
2026-06-07,2026-06-01,Organic,Organic Search,Organic Campaign 1,Enterprise,MQL,3,30,0.0,0.0,0,1,20
2026-06-07,2026-06-01,Organic,Organic Search,Organic Campaign 1,Enterprise,SQL,4,15,0.0,0.0,0,1,20
2026-06-07,2026-06-01,Organic,Organic Search,Organic Campaign 1,Enterprise,Opportunity,5,6,0.0,0.0,0,1,20
2026-06-07,2026-06-01,Organic,Organic Search,Organic Campaign 1,Enterprise,Customer,6,2,0.0,2029.96,0,1,20
2026-06-07,2026-06-01,Organic,organic,Organic Campaign 1,Smb,Visitor,1,1218,0.0,0.0,0,1,20
2026-06-07,2026-06-01,Organic,organic,Organic Campaign 1,Smb,Lead,2,139,0.0,0.0,0,1,20
2026-06-07,2026-06-01,Organic,organic,Organic Campaign 1,Smb,MQL,3,82,0.0,0.0,0,1,20
2026-06-07,2026-06-01,Organic,organic,Organic Campaign 1,Smb,SQL,4,34,0.0,0.0,0,1,20
2026-06-07,2026-06-01,Organic,organic,Organic Campaign 1,Smb,Opportunity,5,19,0.0,0.0,0,1,20
2026-06-07,2026-06-01,Organic,organic,Organic Campaign 1,Smb,Customer,6,6,0.0,9611.73,0,1,20
2026-06-07,2026-06-01,Organic,Organic Search,Organic Campaign 2,Smb,Visitor,1,1452,816.62,0.0,0,2,20
2026-06-07,2026-06-01,Organic,Organic Search,Organic Campaign 2,Smb,Lead,2,171,0.0,0.0,0,2,20
2026-06-07,2026-06-01,Organic,Organic Search,Organic Campaign 2,Smb,MQL,3,88,0.0,0.0,0,2,20
2026-06-07,2026-06-01,Organic,Organic Search,Organic Campaign 2,Smb,SQL,4,34,0.0,0.0,0,2,20
2026-06-07,2026-06-01,Organic,Organic Search,Organic Campaign 2,Smb,Opportunity,5,11,0.0,0.0,0,2,20
2026-06-07,2026-06-01,Organic,Organic Search,Organic Campaign 2,Smb,Customer,6,3,0.0,4432.09,0,2,20
2026-06-07,2026-06-01,Paid Search,Search Ads,Paid Search Campaign 2,Smb,Visitor,1,1823,2150.7,0.0,4,2,20
2026-06-07,2026-06-01,Paid Search,Search Ads,Paid Search Campaign 2,Smb,Lead,2,256,0.0,0.0,4,2,20
2026-06-07,2026-06-01,Paid Search,Search Ads,Paid Search Campaign 2,Smb,MQL,3,140,0.0,0.0,4,2,20
2026-06-07,2026-06-01,Paid Search,Search Ads,Paid Search Campaign 2,Smb,SQL,4,65,0.0,0.0,4,2,20
2026-06-07,2026-06-01,Paid Search,Search Ads,Paid Search Campaign 2,Smb,Opportunity,5,28,0.0,0.0,4,2,20
2026-06-07,2026-06-01,Paid Search,Search Ads,Paid Search Campaign 2,Smb,Customer,6,6,0.0,9635.75,4,2,20
2026-06-08,2026-06-08,Email,e-mail,Email Campaign 2,Enterprise,Visitor,1,1079,366.48,0.0,2,2,21
2026-06-08,2026-06-08,Email,e-mail,Email Campaign 2,Enterprise,Lead,2,188,0.0,0.0,2,2,21
2026-06-08,2026-06-08,Email,e-mail,Email Campaign 2,Enterprise,MQL,3,109,0.0,0.0,2,2,21
2026-06-08,2026-06-08,Email,e-mail,Email Campaign 2,Enterprise,SQL,4,55,0.0,0.0,2,2,21
2026-06-08,2026-06-08,Email,e-mail,Email Campaign 2,Enterprise,Opportunity,5,26,0.0,0.0,2,2,21
2026-06-08,2026-06-08,Email,e-mail,Email Campaign 2,Enterprise,Customer,6,7,0.0,12763.26,2,2,21
2026-06-08,2026-06-08,Organic,organic,Organic Campaign 2,Smb,Visitor,1,1490,757.65,0.0,0,2,21
2026-06-08,2026-06-08,Organic,organic,Organic Campaign 2,Smb,Lead,2,153,0.0,0.0,0,2,21
2026-06-08,2026-06-08,Organic,organic,Organic Campaign 2,Smb,MQL,3,76,0.0,0.0,0,2,21
2026-06-08,2026-06-08,Organic,organic,Organic Campaign 2,Smb,SQL,4,33,0.0,0.0,0,2,21
2026-06-08,2026-06-08,Organic,organic,Organic Campaign 2,Smb,Opportunity,5,14,0.0,0.0,0,2,21
2026-06-08,2026-06-08,Organic,organic,Organic Campaign 2,Smb,Customer,6,2,0.0,2481.69,0,2,21
2026-06-08,2026-06-08,Referral,Referral,Referral Campaign 1,Enterprise,Visitor,1,726,131.57,0.0,3,1,21
2026-06-08,2026-06-08,Referral,Referral,Referral Campaign 1,Enterprise,Lead,2,149,0.0,0.0,3,1,21
2026-06-08,2026-06-08,Referral,Referral,Referral Campaign 1,Enterprise,MQL,3,92,0.0,0.0,3,1,21
2026-06-08,2026-06-08,Referral,Referral,Referral Campaign 1,Enterprise,SQL,4,45,0.0,0.0,3,1,21
2026-06-08,2026-06-08,Referral,Referral,Referral Campaign 1,Enterprise,Opportunity,5,16,0.0,0.0,3,1,21
2026-06-08,2026-06-08,Referral,Referral,Referral Campaign 1,Enterprise,Customer,6,8,0.0,16239.25,3,1,21
2026-06-08,2026-06-08,Referral,Referral,Referral Campaign 1,Smb,Visitor,1,552,88.68,0.0,3,1,21
2026-06-08,2026-06-08,Referral,Referral,Referral Campaign 1,Smb,Lead,2,114,0.0,0.0,3,1,21
2026-06-08,2026-06-08,Referral,Referral,Referral Campaign 1,Smb,MQL,3,53,0.0,0.0,3,1,21
2026-06-08,2026-06-08,Referral,Referral,Referral Campaign 1,Smb,SQL,4,27,0.0,0.0,3,1,21
2026-06-08,2026-06-08,Referral,Referral,Referral Campaign 1,Smb,Opportunity,5,14,0.0,0.0,3,1,21
2026-06-08,2026-06-08,Referral,Referral,Referral Campaign 1,Smb,Customer,6,6,0.0,10527.64,3,1,21
2026-06-09,2026-06-08,Organic,organic,Organic Campaign 1,Enterprise,Visitor,1,998,588.68,0.0,0,1,21
2026-06-09,2026-06-08,Organic,organic,Organic Campaign 1,Enterprise,Lead,2,132,0.0,0.0,0,1,21
2026-06-09,2026-06-08,Organic,organic,Organic Campaign 1,Enterprise,MQL,3,70,0.0,0.0,0,1,21
2026-06-09,2026-06-08,Organic,organic,Organic Campaign 1,Enterprise,SQL,4,25,0.0,0.0,0,1,21
2026-06-09,2026-06-08,Organic,organic,Organic Campaign 1,Enterprise,Opportunity,5,15,0.0,0.0,0,1,21
2026-06-09,2026-06-08,Organic,organic,Organic Campaign 1,Enterprise,Customer,6,3,0.0,4023.25,0,1,21
2026-06-09,2026-06-08,Organic,organic,Organic Campaign 2,Enterprise,Visitor,1,1090,622.57,0.0,0,2,21
2026-06-09,2026-06-08,Organic,organic,Organic Campaign 2,Enterprise,Lead,2,138,0.0,0.0,0,2,21
2026-06-09,2026-06-08,Organic,organic,Organic Campaign 2,Enterprise,MQL,3,81,0.0,0.0,0,2,21
2026-06-09,2026-06-08,Organic,organic,Organic Campaign 2,Enterprise,SQL,4,42,0.0,0.0,0,2,21
2026-06-09,2026-06-08,Organic,organic,Organic Campaign 2,Enterprise,Opportunity,5,20,0.0,0.0,0,2,21
2026-06-09,2026-06-08,Organic,organic,Organic Campaign 2,Enterprise,Customer,6,5,0.0,7321.58,0,2,21
2026-06-09,2026-06-08,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Visitor,1,1178,1535.25,0.0,4,1,21
2026-06-09,2026-06-08,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Lead,2,165,0.0,0.0,4,1,21
2026-06-09,2026-06-08,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,MQL,3,80,0.0,0.0,4,1,21
2026-06-09,2026-06-08,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,SQL,4,36,0.0,0.0,4,1,21
2026-06-09,2026-06-08,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Opportunity,5,19,0.0,0.0,4,1,21
2026-06-09,2026-06-08,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Customer,6,6,0.0,8129.81,4,1,21
2026-06-09,2026-06-08,Paid Social,paid_social,Paid Social Campaign 2,Smb,Visitor,1,2521,4716.83,0.0,1,2,21
2026-06-09,2026-06-08,Paid Social,paid_social,Paid Social Campaign 2,Smb,Lead,2,182,0.0,0.0,1,2,21
2026-06-09,2026-06-08,Paid Social,paid_social,Paid Social Campaign 2,Smb,MQL,3,82,0.0,0.0,1,2,21
2026-06-09,2026-06-08,Paid Social,paid_social,Paid Social Campaign 2,Smb,SQL,4,34,0.0,0.0,1,2,21
2026-06-09,2026-06-08,Paid Social,paid_social,Paid Social Campaign 2,Smb,Opportunity,5,7,0.0,0.0,1,2,21
2026-06-09,2026-06-08,Paid Social,paid_social,Paid Social Campaign 2,Smb,Customer,6,0,0.0,0.0,1,2,21
2026-06-09,2026-06-08,Referral,Referral,Referral Campaign 2,Enterprise,Visitor,1,909,196.02,0.0,3,2,21
2026-06-09,2026-06-08,Referral,Referral,Referral Campaign 2,Enterprise,Lead,2,163,0.0,0.0,3,2,21
2026-06-09,2026-06-08,Referral,Referral,Referral Campaign 2,Enterprise,MQL,3,93,0.0,0.0,3,2,21
2026-06-09,2026-06-08,Referral,Referral,Referral Campaign 2,Enterprise,SQL,4,51,0.0,0.0,3,2,21
2026-06-09,2026-06-08,Referral,Referral,Referral Campaign 2,Enterprise,Opportunity,5,23,0.0,0.0,3,2,21
2026-06-09,2026-06-08,Referral,Referral,Referral Campaign 2,Enterprise,Customer,6,7,0.0,12354.6,3,2,21
2026-06-10,2026-06-08,Paid Search,Paid Search,Paid Search Campaign 2,Enterprise,Visitor,1,1481,1868.2,0.0,4,2,21
2026-06-10,2026-06-08,Paid Search,Paid Search,Paid Search Campaign 2,Enterprise,Lead,2,227,0.0,0.0,4,2,21
2026-06-10,2026-06-08,Paid Search,Paid Search,Paid Search Campaign 2,Enterprise,MQL,3,125,0.0,0.0,4,2,21
2026-06-10,2026-06-08,Paid Search,Paid Search,Paid Search Campaign 2,Enterprise,SQL,4,53,0.0,0.0,4,2,21
2026-06-10,2026-06-08,Paid Search,Paid Search,Paid Search Campaign 2,Enterprise,Opportunity,5,22,0.0,0.0,4,2,21
2026-06-10,2026-06-08,Paid Search,Paid Search,Paid Search Campaign 2,Enterprise,Customer,6,7,0.0,10600.38,4,2,21
2026-06-11,2026-06-08,Email,Email,Email Campaign 1,Smb,Visitor,1,867,297.86,0.0,2,1,21
2026-06-11,2026-06-08,Email,Email,Email Campaign 1,Smb,Lead,2,147,0.0,0.0,2,1,21
2026-06-11,2026-06-08,Email,Email,Email Campaign 1,Smb,MQL,3,71,0.0,0.0,2,1,21
2026-06-11,2026-06-08,Email,Email,Email Campaign 1,Smb,SQL,4,40,0.0,0.0,2,1,21
2026-06-11,2026-06-08,Email,Email,Email Campaign 1,Smb,Opportunity,5,19,0.0,0.0,2,1,21
2026-06-11,2026-06-08,Email,Email,Email Campaign 1,Smb,Customer,6,4,0.0,5253.1,2,1,21
2026-06-11,2026-06-08,Email,Email,Email Campaign 2,Smb,Visitor,1,1024,358.95,0.0,2,2,21
2026-06-11,2026-06-08,Email,Email,Email Campaign 2,Smb,Lead,2,170,0.0,0.0,2,2,21
2026-06-11,2026-06-08,Email,Email,Email Campaign 2,Smb,MQL,3,107,0.0,0.0,2,2,21
2026-06-11,2026-06-08,Email,Email,Email Campaign 2,Smb,SQL,4,59,0.0,0.0,2,2,21
